Station_name,Date,Temp_max,Temp_avg,Temp_min,RH_max,RH_min
"Buckeye FRS #1, # 50440, Elev. 1,090 ft.",2022-06-03,103,90,69,26,11
"Buckeye FRS #1, # 50440, Elev. 1,090 ft.",2022-06-02,104,88,67,21,8
"Buckeye FRS #1, # 50440, Elev. 1,090 ft.",2022-06-01,101,86,63,21,8
"Camelback Rd. @ Loop 303, # 50875, Elev. 1,080 ft.",2022-06-30,105,93,78,76,21
"Camelback Rd. @ Loop 303, # 50875, Elev. 1,080 ft.",2022-06-29,107,95,83,56,20
"Camelback Rd. @ Loop 303, # 50875, Elev. 1,080 ft.",2022-06-28,106,95,80,60,18
"Camelback Rd. @ Loop 303, # 50875, Elev. 1,080 ft.",2022-06-27,102,89,75,88,22
"Camelback Rd. @ Loop 303, # 50875, Elev. 1,080 ft.",2022-06-26,104,91,78,73,18
"Camelback Rd. @ Loop 303, # 50875, Elev. 1,080 ft.",2022-06-25,107,92,75,61,15
"Camelback Rd. @ Loop 303, # 50875, Elev. 1,080 ft.",2022-06-24,106,93,80,52,18
"Camelback Rd. @ Loop 303, # 50875, Elev. 1,080 ft.",2022-06-23,110,93,77,47,14
"Camelback Rd. @ Loop 303, # 50875, Elev. 1,080 ft.",2022-06-22,105,94,86,37,16
"Camelback Rd. @ Loop 303, # 50875, Elev. 1,080 ft.",2022-06-21,107,91,67,29,6
"Camelback Rd. @ Loop 303, # 50875, Elev. 1,080 ft.",2022-06-20,101,85,61,42,5
"Camelback Rd. @ Loop 303, # 50875, Elev. 1,080 ft.",2022-06-19,98,88,73,57,7
"Camelback Rd. @ Loop 303, # 50875, Elev. 1,080 ft.",2022-06-18,97,90,77,56,16
"Camelback Rd. @ Loop 303, # 50875, Elev. 1,080 ft.",2022-06-17,108,96,73,36,7
"Camelback Rd. @ Loop 303, # 50875, Elev. 1,080 ft.",2022-06-16,110,94,70,40,6
"Camelback Rd. @ Loop 303, # 50875, Elev. 1,080 ft.",2022-06-15,107,91,70,34,7
"Camelback Rd. @ Loop 303, # 50875, Elev. 1,080 ft.",2022-06-14,102,91,81,33,11
"Camelback Rd. @ Loop 303, # 50875, Elev. 1,080 ft.",2022-06-13,104,95,86,30,9
"Camelback Rd. @ Loop 303, # 50875, Elev. 1,080 ft.",2022-06-12,110,100,89,28,12
"Camelback Rd. @ Loop 303, # 50875, Elev. 1,080 ft.",2022-06-11,112,99,88,32,11
"Camelback Rd. @ Loop 303, # 50875, Elev. 1,080 ft.",2022-06-10,113,100,87,28,9
"Camelback Rd. @ Loop 303, # 50875, Elev. 1,080 ft.",2022-06-09,109,97,79,30,12
"Camelback Rd. @ Loop 303, # 50875, Elev. 1,080 ft.",2022-06-08,108,96,83,28,9
"Camelback Rd. @ Loop 303, # 50875, Elev. 1,080 ft.",2022-06-07,105,93,74,46,12
"Camelback Rd. @ Loop 303, # 50875, Elev. 1,080 ft.",2022-06-06,103,92,81,27,12
"Camelback Rd. @ Loop 303, # 50875, Elev. 1,080 ft.",2022-06-05,100,89,77,32,13
"Camelback Rd. @ Loop 303, # 50875, Elev. 1,080 ft.",2022-06-04,100,88,69,33,9
"Camelback Rd. @ Loop 303, # 50875, Elev. 1,080 ft.",2022-06-03,100,89,68,30,9
"Camelback Rd. @ Loop 303, # 50875, Elev. 1,080 ft.",2022-06-02,101,86,61,51,6
"Camelback Rd. @ Loop 303, # 50875, Elev. 1,080 ft.",2022-06-01,99,84,60,46,5
"Carefree Ranch, # 50210, Elev. 2,960 ft.",2022-06-30,97,87,79,45,23
"Carefree Ranch, # 50210, Elev. 2,960 ft.",2022-06-29,100,89,80,47,22
"Carefree Ranch, # 50210, Elev. 2,960 ft.",2022-06-28,99,89,79,49,23
"Carefree Ranch, # 50210, Elev. 2,960 ft.",2022-06-27,97,84,72,64,26
"Carefree Ranch, # 50210, Elev. 2,960 ft.",2022-06-26,97,84,74,63,24
"Carefree Ranch, # 50210, Elev. 2,960 ft.",2022-06-25,98,85,72,69,20
"Carefree Ranch, # 50210, Elev. 2,960 ft.",2022-06-24,98,87,75,57,21
"Carefree Ranch, # 50210, Elev. 2,960 ft.",2022-06-23,100,88,78,50,20
"Carefree Ranch, # 50210, Elev. 2,960 ft.",2022-06-22,97,88,79,46,21
"Carefree Ranch, # 50210, Elev. 2,960 ft.",2022-06-21,100,87,72,43,8
"Carefree Ranch, # 50210, Elev. 2,960 ft.",2022-06-20,94,82,67,19,7
"Carefree Ranch, # 50210, Elev. 2,960 ft.",2022-06-19,90,81,71,71,11
"Carefree Ranch, # 50210, Elev. 2,960 ft.",2022-06-18,88,82,74,58,29
"Carefree Ranch, # 50210, Elev. 2,960 ft.",2022-06-17,100,90,77,29,11
"Carefree Ranch, # 50210, Elev. 2,960 ft.",2022-06-16,103,92,74,23,9
"Carefree Ranch, # 50210, Elev. 2,960 ft.",2022-06-15,98,87,69,27,10
"Carefree Ranch, # 50210, Elev. 2,960 ft.",2022-06-14,94,84,72,39,11
"Carefree Ranch, # 50210, Elev. 2,960 ft.",2022-06-13,96,87,75,45,13
"Carefree Ranch, # 50210, Elev. 2,960 ft.",2022-06-12,101,92,80,37,15
"Carefree Ranch, # 50210, Elev. 2,960 ft.",2022-06-11,105,94,79,31,12
"Carefree Ranch, # 50210, Elev. 2,960 ft.",2022-06-10,106,92,77,34,12
"Carefree Ranch, # 50210, Elev. 2,960 ft.",2022-06-09,101,91,72,36,14
"Carefree Ranch, # 50210, Elev. 2,960 ft.",2022-06-08,101,89,74,41,11
"Carefree Ranch, # 50210, Elev. 2,960 ft.",2022-06-07,97,86,70,45,16
"Carefree Ranch, # 50210, Elev. 2,960 ft.",2022-06-06,95,85,70,42,17
"Carefree Ranch, # 50210, Elev. 2,960 ft.",2022-06-05,91,81,65,48,18
"Carefree Ranch, # 50210, Elev. 2,960 ft.",2022-06-04,90,80,65,36,12
"Carefree Ranch, # 50210, Elev. 2,960 ft.",2022-06-03,92,82,65,35,10
"Carefree Ranch, # 50210, Elev. 2,960 ft.",2022-06-02,93,82,67,24,8
"Carefree Ranch, # 50210, Elev. 2,960 ft.",2022-06-01,90,79,66,29,8
"City of Glendale, # 50065, Elev. 1,150 ft.",2022-06-30,105,96,86,52,21
"City of Glendale, # 50065, Elev. 1,150 ft.",2022-06-29,109,98,89,42,20
"City of Glendale, # 50065, Elev. 1,150 ft.",2022-06-28,107,98,89,39,17
"City of Glendale, # 50065, Elev. 1,150 ft.",2022-06-27,103,93,82,59,23
"City of Glendale, # 50065, Elev. 1,150 ft.",2022-06-26,107,94,85,55,16
"City of Glendale, # 50065, Elev. 1,150 ft.",2022-06-25,109,95,81,56,13
"City of Glendale, # 50065, Elev. 1,150 ft.",2022-06-24,108,96,85,41,16
"City of Glendale, # 50065, Elev. 1,150 ft.",2022-06-23,111,96,85,38,15
"City of Glendale, # 50065, Elev. 1,150 ft.",2022-06-22,107,97,88,34,16
"City of Glendale, # 50065, Elev. 1,150 ft.",2022-06-21,109,94,76,29,5
"City of Glendale, # 50065, Elev. 1,150 ft.",2022-06-20,102,90,72,21,5
"City of Glendale, # 50065, Elev. 1,150 ft.",2022-06-19,99,90,80,60,6
"City of Glendale, # 50065, Elev. 1,150 ft.",2022-06-18,99,92,86,48,11
"City of Glendale, # 50065, Elev. 1,150 ft.",2022-06-17,109,99,85,20,7
"City of Glendale, # 50065, Elev. 1,150 ft.",2022-06-16,112,98,79,26,5
"City of Glendale, # 50065, Elev. 1,150 ft.",2022-06-15,107,94,79,32,6
"City of Glendale, # 50065, Elev. 1,150 ft.",2022-06-14,104,94,83,30,11
"City of Glendale, # 50065, Elev. 1,150 ft.",2022-06-13,105,96,87,30,10
"City of Glendale, # 50065, Elev. 1,150 ft.",2022-06-12,111,101,88,30,11
"City of Glendale, # 50065, Elev. 1,150 ft.",2022-06-11,113,101,88,34,9
"City of Glendale, # 50065, Elev. 1,150 ft.",2022-06-10,114,101,88,28,8
"City of Glendale, # 50065, Elev. 1,150 ft.",2022-06-09,110,99,84,25,12
"City of Glendale, # 50065, Elev. 1,150 ft.",2022-06-08,109,97,84,26,9
"City of Glendale, # 50065, Elev. 1,150 ft.",2022-06-07,106,95,81,32,11
"City of Glendale, # 50065, Elev. 1,150 ft.",2022-06-06,105,93,80,26,12
"City of Glendale, # 50065, Elev. 1,150 ft.",2022-06-05,101,91,76,34,13
"City of Glendale, # 50065, Elev. 1,150 ft.",2022-06-04,102,90,75,23,8
"City of Glendale, # 50065, Elev. 1,150 ft.",2022-06-03,102,91,78,21,8
"City of Glendale, # 50065, Elev. 1,150 ft.",2022-06-02,103,89,71,23,5
"City of Glendale, # 50065, Elev. 1,150 ft.",2022-06-01,99,87,73,24,5
"Crossroads Park, # 50330, Elev. 1,270 ft.",2022-06-30,100,91,80,60,27
"Crossroads Park, # 50330, Elev. 1,270 ft.",2022-06-29,105,92,83,51,24
"Crossroads Park, # 50330, Elev. 1,270 ft.",2022-06-28,102,91,81,52,24
"Crossroads Park, # 50330, Elev. 1,270 ft.",2022-06-27,98,87,74,74,29
"Crossroads Park, # 50330, Elev. 1,270 ft.",2022-06-26,100,86,75,78,24
"Crossroads Park, # 50330, Elev. 1,270 ft.",2022-06-25,100,88,74,72,23
"Crossroads Park, # 50330, Elev. 1,270 ft.",2022-06-24,102,91,78,53,23
"Crossroads Park, # 50330, Elev. 1,270 ft.",2022-06-23,104,90,80,49,22
"Crossroads Park, # 50330, Elev. 1,270 ft.",2022-06-22,101,90,80,48,23
"Crossroads Park, # 50330, Elev. 1,270 ft.",2022-06-21,103,86,67,69,16
"Crossroads Park, # 50330, Elev. 1,270 ft.",2022-06-20,98,84,66,72,11
"Crossroads Park, # 50330, Elev. 1,270 ft.",2022-06-19,96,84,73,78,14
"Crossroads Park, # 50330, Elev. 1,270 ft.",2022-06-18,90,82,75,72,32
"Crossroads Park, # 50330, Elev. 1,270 ft.",2022-06-17,104,93,80,34,15
"Crossroads Park, # 50330, Elev. 1,270 ft.",2022-06-16,108,91,71,44,12
"Crossroads Park, # 50330, Elev. 1,270 ft.",2022-06-15,103,87,71,44,10
"Crossroads Park, # 50330, Elev. 1,270 ft.",2022-06-14,99,88,73,41,16
"Crossroads Park, # 50330, Elev. 1,270 ft.",2022-06-13,103,97,86,27,14
"Crossroads Park, # 50330, Elev. 1,270 ft.",2022-06-12,,,,,
"Crossroads Park, # 50330, Elev. 1,270 ft.",2022-06-11,107,90,83,55,16
"Crossroads Park, # 50330, Elev. 1,270 ft.",2022-06-10,112,97,81,46,13
"Crossroads Park, # 50330, Elev. 1,270 ft.",2022-06-09,108,103,92,30,16
"Crossroads Park, # 50330, Elev. 1,270 ft.",2022-06-08,102,94,77,54,18
"Crossroads Park, # 50330, Elev. 1,270 ft.",2022-06-07,104,91,76,54,15
"Crossroads Park, # 50330, Elev. 1,270 ft.",2022-06-06,102,90,73,48,16
"Crossroads Park, # 50330, Elev. 1,270 ft.",2022-06-05,100,87,71,50,15
"Crossroads Park, # 50330, Elev. 1,270 ft.",2022-06-04,100,86,67,52,12
"Crossroads Park, # 50330, Elev. 1,270 ft.",2022-06-03,100,87,70,58,11
"Crossroads Park, # 50330, Elev. 1,270 ft.",2022-06-02,101,86,68,52,10
"Crossroads Park, # 50330, Elev. 1,270 ft.",2022-06-01,99,85,67,45,10
"Desert Mountain School, # 50187, Elev. 1,810 ft.",2022-06-30,102,93,85,49,23
"Desert Mountain School, # 50187, Elev. 1,810 ft.",2022-06-29,106,95,82,45,23
"Desert Mountain School, # 50187, Elev. 1,810 ft.",2022-06-28,104,95,84,44,23
"Desert Mountain School, # 50187, Elev. 1,810 ft.",2022-06-27,101,90,76,61,26
"Desert Mountain School, # 50187, Elev. 1,810 ft.",2022-06-26,104,91,81,52,21
"Desert Mountain School, # 50187, Elev. 1,810 ft.",2022-06-25,104,92,80,52,19
"Desert Mountain School, # 50187, Elev. 1,810 ft.",2022-06-24,103,92,76,70,22
"Desert Mountain School, # 50187, Elev. 1,810 ft.",2022-06-23,107,93,81,38,18
"Desert Mountain School, # 50187, Elev. 1,810 ft.",2022-06-22,104,94,85,37,21
"Desert Mountain School, # 50187, Elev. 1,810 ft.",2022-06-21,105,91,71,35,9
"Desert Mountain School, # 50187, Elev. 1,810 ft.",2022-06-20,100,86,68,21,8
"Desert Mountain School, # 50187, Elev. 1,810 ft.",2022-06-19,97,87,76,66,10
"Desert Mountain School, # 50187, Elev. 1,810 ft.",2022-06-18,96,88,78,49,16
"Desert Mountain School, # 50187, Elev. 1,810 ft.",2022-06-17,106,95,76,23,11
"Desert Mountain School, # 50187, Elev. 1,810 ft.",2022-06-16,109,95,72,24,9
"Desert Mountain School, # 50187, Elev. 1,810 ft.",2022-06-15,104,89,68,30,10
"Desert Mountain School, # 50187, Elev. 1,810 ft.",2022-06-14,99,90,77,35,12
"Desert Mountain School, # 50187, Elev. 1,810 ft.",2022-06-13,103,93,80,40,13
"Desert Mountain School, # 50187, Elev. 1,810 ft.",2022-06-12,109,96,78,29,14
"Desert Mountain School, # 50187, Elev. 1,810 ft.",2022-06-11,112,97,80,28,12
"Desert Mountain School, # 50187, Elev. 1,810 ft.",2022-06-10,112,97,78,34,12
"Desert Mountain School, # 50187, Elev. 1,810 ft.",2022-06-09,107,95,76,32,15
"Desert Mountain School, # 50187, Elev. 1,810 ft.",2022-06-08,107,94,75,39,12
"Desert Mountain School, # 50187, Elev. 1,810 ft.",2022-06-07,103,91,71,38,16
"Desert Mountain School, # 50187, Elev. 1,810 ft.",2022-06-06,101,89,72,37,17
"Desert Mountain School, # 50187, Elev. 1,810 ft.",2022-06-05,97,86,70,38,18
"Desert Mountain School, # 50187, Elev. 1,810 ft.",2022-06-04,97,84,64,33,13
"Desert Mountain School, # 50187, Elev. 1,810 ft.",2022-06-03,98,85,64,29,11
"Desert Mountain School, # 50187, Elev. 1,810 ft.",2022-06-02,99,84,62,27,9
"Desert Mountain School, # 50187, Elev. 1,810 ft.",2022-06-01,97,82,63,27,9
"Durango Complex, # 50033, Elev. 1,050 ft.",2022-06-30,103,93,85,48,24
"Durango Complex, # 50033, Elev. 1,050 ft.",2022-06-29,105,95,88,47,25
"Durango Complex, # 50033, Elev. 1,050 ft.",2022-06-28,105,96,86,44,22
"Durango Complex, # 50033, Elev. 1,050 ft.",2022-06-27,100,89,77,79,28
"Durango Complex, # 50033, Elev. 1,050 ft.",2022-06-26,104,90,79,75,21
"Durango Complex, # 50033, Elev. 1,050 ft.",2022-06-25,106,91,77,68,15
"Durango Complex, # 50033, Elev. 1,050 ft.",2022-06-24,104,94,82,46,22
"Durango Complex, # 50033, Elev. 1,050 ft.",2022-06-23,107,93,80,62,21
"Durango Complex, # 50033, Elev. 1,050 ft.",2022-06-22,104,94,85,40,20
"Durango Complex, # 50033, Elev. 1,050 ft.",2022-06-21,106,92,74,35,10
"Durango Complex, # 50033, Elev. 1,050 ft.",2022-06-20,100,88,71,24,10
"Durango Complex, # 50033, Elev. 1,050 ft.",2022-06-19,98,87,78,71,11
"Durango Complex, # 50033, Elev. 1,050 ft.",2022-06-18,98,90,81,56,21
"Durango Complex, # 50033, Elev. 1,050 ft.",2022-06-17,108,98,87,27,11
"Durango Complex, # 50033, Elev. 1,050 ft.",2022-06-16,110,96,79,26,10
"Durango Complex, # 50033, Elev. 1,050 ft.",2022-06-15,105,93,79,32,10
"Durango Complex, # 50033, Elev. 1,050 ft.",2022-06-14,101,92,82,31,16
"Durango Complex, # 50033, Elev. 1,050 ft.",2022-06-13,105,96,87,30,12
"Durango Complex, # 50033, Elev. 1,050 ft.",2022-06-12,109,100,89,31,15
"Durango Complex, # 50033, Elev. 1,050 ft.",2022-06-11,111,100,89,34,12
"Durango Complex, # 50033, Elev. 1,050 ft.",2022-06-10,111,99,87,31,12
"Durango Complex, # 50033, Elev. 1,050 ft.",2022-06-09,107,97,83,31,15
"Durango Complex, # 50033, Elev. 1,050 ft.",2022-06-08,107,96,81,33,14
"Durango Complex, # 50033, Elev. 1,050 ft.",2022-06-07,104,93,81,35,16
"Durango Complex, # 50033, Elev. 1,050 ft.",2022-06-06,103,92,80,31,15
"Durango Complex, # 50033, Elev. 1,050 ft.",2022-06-05,99,89,77,34,16
"Durango Complex, # 50033, Elev. 1,050 ft.",2022-06-04,99,88,74,24,12
"Durango Complex, # 50033, Elev. 1,050 ft.",2022-06-03,100,89,75,28,12
"Durango Complex, # 50033, Elev. 1,050 ft.",2022-06-02,100,88,73,25,10
"Durango Complex, # 50033, Elev. 1,050 ft.",2022-06-01,97,86,72,27,10
"EMF @ Arizona Ave., # 50352, Elev. 1,215 ft.",2022-06-30,105,94,80,64,23
"EMF @ Arizona Ave., # 50352, Elev. 1,215 ft.",2022-06-29,108,94,85,57,21
"EMF @ Arizona Ave., # 50352, Elev. 1,215 ft.",2022-06-28,106,97,86,45,20
"EMF @ Arizona Ave., # 50352, Elev. 1,215 ft.",2022-06-27,102,91,77,77,24
"EMF @ Arizona Ave., # 50352, Elev. 1,215 ft.",2022-06-26,105,91,80,65,20
"EMF @ Arizona Ave., # 50352, Elev. 1,215 ft.",2022-06-25,105,90,75,80,17
